
ACCX_Angle -177.46	ACCY_Angle 167.59		GRYX_Angle 27.03	GYRY_Angle 27.01	GYRZ_Angle 27.00		CFangleX_Angle -176.11	CFangleY_Angle 168.45		HEADING  11.16	tiltCompensatedHeading 10.38
ACCX_Angle -177.01	ACCY_Angle 167.76		GRYX_Angle 27.23	GYRY_Angle 27.22	GYRZ_Angle 27.20		CFangleX_Angle -176.13	CFangleY_Angle 168.48		HEADING  11.02	tiltCompensatedHeading  8.13
ACCX_Angle -177.11	ACCY_Angle 167.63		GRYX_Angle 27.45	GYRY_Angle 27.43	GYRZ_Angle 27.41		CFangleX_Angle -176.15	CFangleY_Angle 168.48		HEADING  10.92	tiltCompensatedHeading  8.39
ACCX_Angle -176.90	ACCY_Angle 167.64		GRYX_Angle 27.66	GYRY_Angle 27.64	GYRZ_Angle 27.63		CFangleX_Angle -176.13	CFangleY_Angle 168.48		HEADING  10.92	tiltCompensatedHeading  7.49
ACCX_Angle -176.89	ACCY_Angle 167.74		GRYX_Angle 27.89	GYRY_Angle 27.87	GYRZ_Angle 27.85		CFangleX_Angle -176.10	CFangleY_Angle 168.51		HEADING  11.02	tiltCompensatedHeading  7.59
ACCX_Angle -176.62	ACCY_Angle 167.62		GRYX_Angle 28.11	GYRY_Angle 28.09	GYRZ_Angle 28.07		CFangleX_Angle -176.03	CFangleY_Angle 168.51		HEADING  11.02	tiltCompensatedHeading  6.48
ACCX_Angle -176.99	ACCY_Angle 167.12		GRYX_Angle 28.33	GYRY_Angle 28.32	GYRZ_Angle 28.30		CFangleX_Angle -176.04	CFangleY_Angle 168.42		HEADING  11.07	tiltCompensatedHeading  8.41
ACCX_Angle -176.91	ACCY_Angle 167.35		GRYX_Angle 28.56	GYRY_Angle 28.56	GYRZ_Angle 28.54		CFangleX_Angle -176.03	CFangleY_Angle 168.39		HEADING  11.07	tiltCompensatedHeading  7.91
ACCX_Angle -176.60	ACCY_Angle 168.04		GRYX_Angle 28.80	GYRY_Angle 28.80	GYRZ_Angle 28.79		CFangleX_Angle -175.96	CFangleY_Angle 168.52		HEADING  10.94	tiltCompensatedHeading  6.02
ACCX_Angle -177.10	ACCY_Angle 167.55		GRYX_Angle 29.04	GYRY_Angle 29.04	GYRZ_Angle 29.03		CFangleX_Angle -175.99	CFangleY_Angle 168.52		HEADING  10.94	tiltCompensatedHeading  8.41
ACCX_Angle -176.74	ACCY_Angle 167.34		GRYX_Angle 29.29	GYRY_Angle 29.29	GYRZ_Angle 29.27		CFangleX_Angle -175.94	CFangleY_Angle 168.48		HEADING  10.83	tiltCompensatedHeading  6.71
ACCX_Angle -176.58	ACCY_Angle 167.61		GRYX_Angle 29.53	GYRY_Angle 29.53	GYRZ_Angle 29.52		CFangleX_Angle -175.88	CFangleY_Angle 168.50		HEADING  10.83	tiltCompensatedHeading  5.90
ACCX_Angle -176.87	ACCY_Angle 167.88		GRYX_Angle 29.77	GYRY_Angle 29.78	GYRZ_Angle 29.76		CFangleX_Angle -175.88	CFangleY_Angle 168.57		HEADING  11.12	tiltCompensatedHeading  7.57
ACCX_Angle -177.01	ACCY_Angle 167.93		GRYX_Angle 30.03	GYRY_Angle 30.04	GYRZ_Angle 30.02		CFangleX_Angle -175.90	CFangleY_Angle 168.65		HEADING  11.12	tiltCompensatedHeading  8.15
ACCX_Angle -176.82	ACCY_Angle 167.59		GRYX_Angle 30.25	GYRY_Angle 30.25	GYRZ_Angle 30.24		CFangleX_Angle -175.91	CFangleY_Angle 168.61		HEADING  11.13	tiltCompensatedHeading  7.60
ACCX_Angle -177.16	ACCY_Angle 167.86		GRYX_Angle 30.47	GYRY_Angle 30.47	GYRZ_Angle 30.46		CFangleX_Angle -175.98	CFangleY_Angle 168.64		HEADING  11.13	tiltCompensatedHeading  8.89
ACCX_Angle -177.44	ACCY_Angle 167.17		GRYX_Angle 30.69	GYRY_Angle 30.70	GYRZ_Angle 30.68		CFangleX_Angle -176.09	CFangleY_Angle 168.52		HEADING  11.45	tiltCompensatedHeading 11.21
ACCX_Angle -176.68	ACCY_Angle 167.67		GRYX_Angle 30.92	GYRY_Angle 30.92	GYRZ_Angle 30.90		CFangleX_Angle -176.03	CFangleY_Angle 168.53		HEADING  11.45	tiltCompensatedHeading  7.55
ACCX_Angle -176.80	ACCY_Angle 167.64		GRYX_Angle 31.14	GYRY_Angle 31.14	GYRZ_Angle 31.12		CFangleX_Angle -176.01	CFangleY_Angle 168.53		HEADING  11.14	tiltCompensatedHeading  7.42
ACCX_Angle -177.10	ACCY_Angle 167.15		GRYX_Angle 31.35	GYRY_Angle 31.35	GYRZ_Angle 31.33		CFangleX_Angle -176.06	CFangleY_Angle 168.42		HEADING  11.14	tiltCompensatedHeading  9.07
ACCX_Angle -176.75	ACCY_Angle 167.69		GRYX_Angle 31.58	GYRY_Angle 31.59	GYRZ_Angle 31.56		CFangleX_Angle -176.01	CFangleY_Angle 168.46		HEADING  11.14	tiltCompensatedHeading  7.25
ACCX_Angle -177.02	ACCY_Angle 167.49		GRYX_Angle 31.83	GYRY_Angle 31.83	GYRZ_Angle 31.81		CFangleX_Angle -176.02	CFangleY_Angle 168.46		HEADING  11.14	tiltCompensatedHeading  8.55
ACCX_Angle -176.61	ACCY_Angle 167.94		GRYX_Angle 32.04	GYRY_Angle 32.05	GYRZ_Angle 32.02		CFangleX_Angle -175.96	CFangleY_Angle 168.53		HEADING  10.72	tiltCompensatedHeading  5.68
ACCX_Angle -177.20	ACCY_Angle 167.47		GRYX_Angle 32.28	GYRY_Angle 32.28	GYRZ_Angle 32.26		CFangleX_Angle -176.03	CFangleY_Angle 168.50		HEADING  10.72	tiltCompensatedHeading  8.49
ACCX_Angle -176.62	ACCY_Angle 167.38		GRYX_Angle 32.51	GYRY_Angle 32.51	GYRZ_Angle 32.49		CFangleX_Angle -175.96	CFangleY_Angle 168.47		HEADING  11.16	tiltCompensatedHeading  6.92
ACCX_Angle -177.00	ACCY_Angle 167.35		GRYX_Angle 32.74	GYRY_Angle 32.74	GYRZ_Angle 32.72		CFangleX_Angle -175.98	CFangleY_Angle 168.43		HEADING  11.16	tiltCompensatedHeading  8.59
ACCX_Angle -176.95	ACCY_Angle 167.75		GRYX_Angle 32.97	GYRY_Angle 32.97	GYRZ_Angle 32.95		CFangleX_Angle -175.99	CFangleY_Angle 168.47		HEADING  10.85	tiltCompensatedHeading  7.57
ACCX_Angle -176.92	ACCY_Angle 167.40		GRYX_Angle 33.17	GYRY_Angle 33.18	GYRZ_Angle 33.15		CFangleX_Angle -176.01	CFangleY_Angle 168.42		HEADING  10.85	tiltCompensatedHeading  7.61
ACCX_Angle -177.46	ACCY_Angle 167.51		GRYX_Angle 33.43	GYRY_Angle 33.43	GYRZ_Angle 33.41		CFangleX_Angle -176.10	CFangleY_Angle 168.45		HEADING  11.35	tiltCompensatedHeading 10.85
ACCX_Angle -177.19	ACCY_Angle 167.61		GRYX_Angle 33.68	GYRY_Angle 33.69	GYRZ_Angle 33.66		CFangleX_Angle -176.12	CFangleY_Angle 168.48		HEADING  11.35	tiltCompensatedHeading  9.60
ACCX_Angle -177.35	ACCY_Angle 167.68		GRYX_Angle 33.91	GYRY_Angle 33.91	GYRZ_Angle 33.89		CFangleX_Angle -176.18	CFangleY_Angle 168.50		HEADING  10.74	tiltCompensatedHeading  9.09
ACCX_Angle -177.21	ACCY_Angle 167.78		GRYX_Angle 34.11	GYRY_Angle 34.12	GYRZ_Angle 34.09		CFangleX_Angle -176.22	CFangleY_Angle 168.52		HEADING  10.74	tiltCompensatedHeading  8.44
ACCX_Angle -176.52	ACCY_Angle 167.19		GRYX_Angle 34.31	GYRY_Angle 34.35	GYRZ_Angle 34.32		CFangleX_Angle -176.12	CFangleY_Angle 168.44		HEADING  10.88	tiltCompensatedHeading  5.96
ACCX_Angle -176.83	ACCY_Angle 167.65		GRYX_Angle 34.54	GYRY_Angle 34.57	GYRZ_Angle 34.55		CFangleX_Angle -176.08	CFangleY_Angle 168.46		HEADING  10.88	tiltCompensatedHeading  7.11
ACCX_Angle -176.81	ACCY_Angle 167.66		GRYX_Angle 34.77	GYRY_Angle 34.80	GYRZ_Angle 34.77		CFangleX_Angle -176.04	CFangleY_Angle 168.48		HEADING  10.94	tiltCompensatedHeading  7.16
ACCX_Angle -176.97	ACCY_Angle 167.54		GRYX_Angle 34.99	GYRY_Angle 35.02	GYRZ_Angle 34.97		CFangleX_Angle -176.05	CFangleY_Angle 168.47		HEADING  10.94	tiltCompensatedHeading  7.89
ACCX_Angle -176.87	ACCY_Angle 167.53		GRYX_Angle 35.19	GYRY_Angle 35.22	GYRZ_Angle 35.18		CFangleX_Angle -176.05	CFangleY_Angle 168.45		HEADING  10.89	tiltCompensatedHeading  7.42
ACCX_Angle -176.54	ACCY_Angle 167.36		GRYX_Angle 35.40	GYRY_Angle 35.42	GYRZ_Angle 35.38		CFangleX_Angle -175.99	CFangleY_Angle 168.39		HEADING  10.89	tiltCompensatedHeading  5.93
ACCX_Angle -177.13	ACCY_Angle 167.09		GRYX_Angle 35.59	GYRY_Angle 35.62	GYRZ_Angle 35.58		CFangleX_Angle -176.06	CFangleY_Angle 168.29		HEADING  10.95	tiltCompensatedHeading  8.88
ACCX_Angle -176.88	ACCY_Angle 167.48		GRYX_Angle 35.81	GYRY_Angle 35.84	GYRZ_Angle 35.80		CFangleX_Angle -176.05	CFangleY_Angle 168.30		HEADING  10.88	tiltCompensatedHeading  7.42
ACCX_Angle -176.55	ACCY_Angle 167.42		GRYX_Angle 36.02	GYRY_Angle 36.05	GYRZ_Angle 36.01		CFangleX_Angle -175.98	CFangleY_Angle 168.29		HEADING  10.88	tiltCompensatedHeading  5.98
ACCX_Angle -176.89	ACCY_Angle 167.47		GRYX_Angle 36.23	GYRY_Angle 36.26	GYRZ_Angle 36.21		CFangleX_Angle -176.00	CFangleY_Angle 168.29		HEADING  10.69	tiltCompensatedHeading  7.13
ACCX_Angle -177.39	ACCY_Angle 167.79		GRYX_Angle 36.43	GYRY_Angle 36.46	GYRZ_Angle 36.41		CFangleX_Angle -176.12	CFangleY_Angle 168.35		HEADING  10.69	tiltCompensatedHeading  9.07
ACCX_Angle -176.62	ACCY_Angle 167.28		GRYX_Angle 36.63	GYRY_Angle 36.66	GYRZ_Angle 36.61		CFangleX_Angle -176.06	CFangleY_Angle 168.30		HEADING  10.69	tiltCompensatedHeading  6.06
ACCX_Angle -176.65	ACCY_Angle 167.35		GRYX_Angle 36.84	GYRY_Angle 36.87	GYRZ_Angle 36.82		CFangleX_Angle -176.01	CFangleY_Angle 168.28		HEADING  10.69	tiltCompensatedHeading  6.15
ACCX_Angle -177.08	ACCY_Angle 167.64		GRYX_Angle 37.07	GYRY_Angle 37.10	GYRZ_Angle 37.06		CFangleX_Angle -176.03	CFangleY_Angle 168.34		HEADING  10.78	tiltCompensatedHeading  8.00
ACCX_Angle -176.89	ACCY_Angle 167.90		GRYX_Angle 37.32	GYRY_Angle 37.35	GYRZ_Angle 37.31		CFangleX_Angle -176.00	CFangleY_Angle 168.45		HEADING  10.78	tiltCompensatedHeading  7.06
ACCX_Angle -176.89	ACCY_Angle 167.46		GRYX_Angle 37.56	GYRY_Angle 37.59	GYRZ_Angle 37.55		CFangleX_Angle -175.99	CFangleY_Angle 168.44		HEADING  10.99	tiltCompensatedHeading  7.70
ACCX_Angle -177.30	ACCY_Angle 167.24		GRYX_Angle 37.78	GYRY_Angle 37.81	GYRZ_Angle 37.76		CFangleX_Angle -176.08	CFangleY_Angle 168.38		HEADING  10.99	tiltCompensatedHeading  9.63
ACCX_Angle -176.90	ACCY_Angle 167.49		GRYX_Angle 37.99	GYRY_Angle 38.02	GYRZ_Angle 37.98		CFangleX_Angle -176.07	CFangleY_Angle 168.37		HEADING  10.57	tiltCompensatedHeading  6.94
ACCX_Angle -177.06	ACCY_Angle 167.57		GRYX_Angle 38.19	GYRY_Angle 38.22	GYRZ_Angle 38.17		CFangleX_Angle -176.11	CFangleY_Angle 168.37		HEADING  10.57	tiltCompensatedHeading  7.63
ACCX_Angle -176.93	ACCY_Angle 167.21		GRYX_Angle 38.41	GYRY_Angle 38.44	GYRZ_Angle 38.40		CFangleX_Angle -176.10	CFangleY_Angle 168.32		HEADING  10.74	tiltCompensatedHeading  7.57
ACCX_Angle -176.84	ACCY_Angle 167.04		GRYX_Angle 38.66	GYRY_Angle 38.68	GYRZ_Angle 38.64		CFangleX_Angle -176.05	CFangleY_Angle 168.26		HEADING  10.74	tiltCompensatedHeading  7.25
ACCX_Angle -176.86	ACCY_Angle 167.40		GRYX_Angle 38.86	GYRY_Angle 38.89	GYRZ_Angle 38.85		CFangleX_Angle -176.05	CFangleY_Angle 168.25		HEADING  10.88	tiltCompensatedHeading  7.50
ACCX_Angle -176.73	ACCY_Angle 167.60		GRYX_Angle 39.09	GYRY_Angle 39.12	GYRZ_Angle 39.08		CFangleX_Angle -176.00	CFangleY_Angle 168.30		HEADING  10.88	tiltCompensatedHeading  6.76
ACCX_Angle -177.10	ACCY_Angle 167.66		GRYX_Angle 39.30	GYRY_Angle 39.33	GYRZ_Angle 39.29		CFangleX_Angle -176.05	CFangleY_Angle 168.34		HEADING  10.95	tiltCompensatedHeading  8.47
ACCX_Angle -176.79	ACCY_Angle 167.83		GRYX_Angle 39.54	GYRY_Angle 39.57	GYRZ_Angle 39.53		CFangleX_Angle -176.01	CFangleY_Angle 168.43		HEADING  11.02	tiltCompensatedHeading  7.20
ACCX_Angle -176.75	ACCY_Angle 167.53		GRYX_Angle 39.78	GYRY_Angle 39.81	GYRZ_Angle 39.77		CFangleX_Angle -175.96	CFangleY_Angle 168.44		HEADING  11.08	tiltCompensatedHeading  7.24
ACCX_Angle -177.13	ACCY_Angle 167.25		GRYX_Angle 40.02	GYRY_Angle 40.02	GYRZ_Angle 39.98		CFangleX_Angle -176.01	CFangleY_Angle 168.37		HEADING  11.14	tiltCompensatedHeading  9.17
ACCX_Angle -176.68	ACCY_Angle 167.51		GRYX_Angle 40.23	GYRY_Angle 40.27	GYRZ_Angle 40.23		CFangleX_Angle -175.97	CFangleY_Angle 168.40		HEADING  11.14	tiltCompensatedHeading  7.04
ACCX_Angle -176.73	ACCY_Angle 167.65		GRYX_Angle 40.48	GYRY_Angle 40.52	GYRZ_Angle 40.43		CFangleX_Angle -175.92	CFangleY_Angle 168.45		HEADING  11.00	tiltCompensatedHeading  7.01
ACCX_Angle -176.79	ACCY_Angle 167.40		GRYX_Angle 40.68	GYRY_Angle 40.72	GYRZ_Angle 40.62		CFangleX_Angle -175.94	CFangleY_Angle 168.40		HEADING  11.00	tiltCompensatedHeading  7.40
